date,symbol,open,high,low,close
2019-07-06,BTC,11138.7710294887,11440.8557302556,10771.3548417135,10946.2090547386
2019-07-07,BTC,10946.20856257,11735.5709361591,10834.7758711611,11219.0460004352
2019-07-08,BTC,11219.0495076997,11593.1177650972,11101.9151585759,11422.1144680283
2019-07-09,BTC,11422.1411587568,12354.4630323692,11335.1639503056,12335.9993946484
2019-07-10,BTC,12335.9915530625,12815.6790357556,12127.712182121,12575.904067439
2019-07-11,BTC,12585.2419743944,13175.6877367065,11566.8983942385,12054.1837934894
2019-07-12,BTC,12054.182805678,12188.1778430704,11011.0411202521,11324.1446969751
2019-07-13,BTC,11324.2018284256,11919.9220616201,11100.0885124471,11802.9599635884
2019-07-14,BTC,11796.7721497272,11830.8083720294,10826.035155074,11279.6027356333
2019-07-15,BTC,11402.9673057725,11463.2425199775,10316.7494887593,10506.3958273087
2019-07-16,BTC,10506.3482141274,10954.8240496507,9872.0272432166,10934.4827395525
2019-07-17,BTC,10934.4726429778,11075.3528200893,9404.3521963551,9490.4105157548
2019-07-18,BTC,9490.4381272323,9972.2451099106,9085.4894989784,9733.1321340919
2019-07-19,BTC,9693.4865106171,10740.9887019,9282.6429998444,10603.3488731713
2019-07-20,BTC,10603.3431456849,10797.6384591308,10133.0943109498,10466.2609381509
2019-07-21,BTC,10533.9632516606,11035.4259323072,10368.8010671024,10983.2160020296
2019-07-22,BTC,11004.396573273,11096.7744188936,10314.2661819319,10551.1316333347
2019-07-23,BTC,10551.127853068,10685.2481729702,10071.5224860373,10285.6392306749
2019-07-24,BTC,10285.6348208302,10338.63883502,9882.631831681,10027.5326122485
2019-07-25,BTC,9867.2650278599,9916.4775798314,9510.6239874291,9771.5047613175
2019-07-26,BTC,9771.5048190312,10184.4403703329,9738.0890848498,9897.4293515161
2019-07-27,BTC,9897.4134463384,9924.6025631283,9643.8818286496,9812.2263505784
2019-07-28,BTC,9812.2066384441,10193.5339692602,9306.1035315409,9440.1400373076
2019-07-29,BTC,9459.6742423727,9603.3192747289,9134.3993522774,9495.855261405
2019-07-30,BTC,9528.6934430847,9717.5142776084,9373.36942847,9506.704273142
2019-07-31,BTC,9506.6980276749,9719.981661389,9387.2237202366,9572.735371803
2019-08-01,BTC,9572.7384640587,10132.4047252828,9572.738439238,10005.2944733245
2019-08-02,BTC,10005.2892918685,10474.7817377768,9884.7377276261,10385.2006061246
2019-08-03,BTC,10385.2129717491,10663.6187858619,10329.1969177772,10513.9114715942
2019-08-04,BTC,10513.9147450743,10909.2559240906,10498.9444263068,10831.2598554087
2019-08-05,BTC,10831.2503019415,11051.9857922455,10573.7772973823,10985.8075416287
2019-08-06,BTC,10985.8308827386,11940.4838657553,10939.5690792781,11811.7870541507
2019-08-07,BTC,11811.8035625011,12314.107664862,11219.4037828653,11310.187223605
2019-08-08,BTC,11310.2216405931,12129.4097391128,11283.6761111563,11956.0472230184
2019-08-09,BTC,11956.0228070619,12032.0465280883,11502.5279891368,11817.4554825164
2019-08-10,BTC,11972.5929466786,12027.2599058138,11654.6632478994,11827.5745716918
2019-08-11,BTC,11827.5745728427,11967.8779622672,11227.6222137083,11278.2812549022
2019-08-12,BTC,11279.875538619,11545.1045253183,11101.0148454184,11485.3657829898
2019-08-13,BTC,11485.3640773925,11583.8906973405,11227.4406640768,11391.9686539038
2019-08-14,BTC,11391.9638254355,11434.8885296357,10746.7559476825,10869.3791128623
2019-08-15,BTC,10851.200469968,10860.8239741865,10047.9951301391,10211.4985816982
2019-08-16,BTC,10211.509511264,10444.0799631082,9682.7114223927,10386.5395500195
2019-08-17,BTC,10307.2597589846,10530.365307162,9726.9781503814,10388.4505925604
2019-08-18,BTC,10388.4580419409,10463.9187086365,9994.1082464545,10212.1014417394
2019-08-19,BTC,10211.6709254074,10462.7495056741,10082.2654915398,10335.3728385716
2019-08-20,BTC,10335.3744772756,10812.7970799622,10264.4564614099,10774.8103058331
2019-08-21,BTC,10774.8242118954,10943.8704129867,10531.4885593807,10818.5070076193
2019-08-22,BTC,10818.5226287878,10818.5891317862,9864.136684453,10064.9167944793
2019-08-23,BTC,10064.9310569138,10229.0170057546,9762.0524126348,10161.1647494901
2019-08-24,BTC,10103.4428968157,10450.2923381724,10034.0864475747,10364.2813536875
2019-08-25,BTC,10392.6163373387,10408.9638527379,9901.48601199,10171.4974606754
2019-08-26,BTC,10171.4901866522,10292.8410213641,9911.5088196017,10068.922419922
2019-08-27,BTC,10138.5708591703,10624.6051684248,10136.0717230708,10312.2150398496
2019-08-28,BTC,10312.1968630254,10402.2974923049,10042.8792879247,10122.1965329581
2019-08-29,BTC,10169.1427383499,10279.2542249405,9600.8350390244,9743.1620510451
2019-08-30,BTC,9743.1587296904,9747.1198283495,9325.3941544287,9487.9764335192
2019-08-31,BTC,9487.9600487016,9682.7255361249,9343.706051107,9590.7363369227
2019-09-01,BTC,9580.7613524785,9699.8643785368,9406.4444841648,9624.9839105321
2019-09-02,BTC,9624.9799668178,9819.1586219728,9552.150793747,9780.6678970327
2019-09-03,BTC,9781.8643381081,10440.2204552588,9738.2475728895,10381.8559592516
2019-09-04,BTC,10366.3738173131,10752.421494933,10290.4944163268,10691.31129913
2019-09-05,BTC,10691.3185189859,10810.0181694004,10185.2579080405,10555.0469008368
2019-09-06,BTC,10555.0623986939,10643.9460656338,10463.8132938419,10576.3178915251
2019-09-07,BTC,10576.325191402,10928.3438130991,10201.6083180634,10334.0238858467
2019-09-08,BTC,10333.9990632916,10563.7108903098,10288.7531640979,10495.2273642085
2019-09-09,BTC,10485.4097238908,10595.1955635918,10244.5825763984,10402.7965306911
2019-09-10,BTC,10402.7679483575,10524.3869543828,10097.980384673,10332.9421881057
2019-09-11,BTC,10332.9372738617,10380.3065877429,9956.122723091,10082.9468264833
2019-09-12,BTC,10107.4950381242,10269.0303923868,9891.8033006502,10152.7529840771
2019-09-13,BTC,10152.7606229694,10459.9266066139,10055.264493713,10396.7672047403
2019-09-14,BTC,10396.7622589643,10447.3886320838,10167.9910490121,10299.4769604855
2019-09-15,BTC,10299.4945680727,10425.9118165804,10229.4541811551,10351.2320218437
2019-09-16,BTC,10361.0856374306,10381.5645871136,10267.8654622876,10302.1907136783
2019-09-17,BTC,10306.1484003644,10373.063508627,10093.1402791067,10301.6596516938
2019-09-18,BTC,10301.6612572095,10304.6236445462,10145.3457608603,10231.4215119596
2019-09-19,BTC,10231.4130246146,10263.8233825536,10094.3250130397,10168.2877093815
2019-09-20,BTC,10166.778772232,10286.0107495563,9687.2941604435,10223.5055788024
2019-09-21,BTC,10223.5070882201,10289.215657675,10065.6289399979,10138.3352052234
2019-09-22,BTC,10138.3575582109,10179.7424745144,9908.5728146086,9984.520515967
2019-09-23,BTC,9984.5188569016,10083.0981311308,9850.7530853868,10031.8667089936
2019-09-24,BTC,10031.8668723599,10062.9198651927,9630.6957676786,9719.7186961077
2019-09-25,BTC,9719.7042573091,9770.1614839288,7944.3344976399,8688.9735259572
2019-09-26,BTC,8528.4647881237,8741.5095614673,8230.4665261865,8438.7085524873
2019-09-27,BTC,8438.7164590239,8462.412485799,7757.276118248,8103.2108995944
2019-09-28,BTC,8103.9015715921,8286.7432634801,7869.5531703496,8195.2106969967
2019-09-29,BTC,8183.3160575171,8321.1605871808,7723.6914190451,8146.4140320046
2019-09-30,BTC,8146.4229637683,8228.6414937867,7905.0177355603,8085.7132904218
2019-10-01,BTC,8055.6941385794,8331.291685876,7728.6784268333,8241.3414700027
2019-10-02,BTC,8298.6247752408,8508.7054089532,8195.0452436724,8333.6891904217
2019-10-03,BTC,8333.7102961953,8388.0158617972,8177.6946009014,8273.4640176573
2019-10-04,BTC,8273.457418693,8412.6500471359,8060.3253166919,8203.8438327979
2019-10-05,BTC,8231.7862486842,8240.9487694807,8014.4193228933,8163.9026381024
2019-10-06,BTC,8163.9014408188,8196.2495136292,8025.5004622684,8137.1466890387
2019-10-07,BTC,8138.8334890181,8171.5682535605,7802.4648508888,7853.6933048347
2019-10-08,BTC,7850.6845764281,8304.1401391898,7777.6315711193,8236.2083793045
2019-10-09,BTC,8236.2058748116,8316.9906726779,8113.1118049261,8201.6378181926
2019-10-10,BTC,8173.8388033611,8691.0726909608,8117.9122396114,8572.3808124348
2019-10-11,BTC,8572.3823010202,8654.3827760417,8435.1865102049,8582.1445177037
2019-10-12,BTC,8582.1481229343,8796.4572820666,8288.2276305072,8320.1715813968
2019-10-13,BTC,8320.1681544832,8406.1424145675,8225.3014573464,8328.6042603935
2019-10-14,BTC,8309.172912971,8468.9736397711,8167.2649036564,8282.1773258265
2019-10-15,BTC,8282.1815958386,8385.553410467,8214.3188684159,8337.8189985374
2019-10-17,BTC,8166.3447732561,8184.3864357352,7918.275881375,8003.8203947876
2019-10-18,BTC,8003.8192612882,8120.1211057353,7937.85216577,8058.0580811125
2019-10-19,BTC,8058.0588747305,8121.0458847574,7820.0663431405,7970.2394756046
2019-10-20,BTC,7956.8908024537,8095.9033915042,7882.64696812,7943.3471070605
2019-10-21,BTC,7943.3524118623,8306.0049011291,7884.5186252234,8200.3187633988
2019-10-22,BTC,8233.7994675616,8346.5564972109,8152.2378874061,8200.2460994923
2019-10-23,BTC,8200.2443815085,8309.6653283231,8054.948064535,8073.4095438836
2019-10-24,BTC,8027.2938149864,8054.9948877667,7307.3919459376,7420.4158364928
2019-10-25,BTC,7420.4140343537,7503.5997636313,7347.6308650578,7460.6174159279
2019-10-26,BTC,7421.5718045224,8762.6804975733,7393.2614130168,8591.2238974163
2019-10-27,BTC,8591.236577377,10332.4095068033,8591.225767542,9171.3065318558
2019-10-28,BTC,9259.5218725081,9813.4438845701,9103.7371342798,9578.3675560737
2019-10-29,BTC,9578.3643867381,9930.9740212146,9272.6566523034,9458.2233596272
2019-10-30,BTC,9228.0745024715,9551.7787262272,9125.7784571584,9455.7246926058
2019-10-31,BTC,9455.7281976834,9468.9632450573,9004.1323044173,9225.9954793378
2019-11-01,BTC,9225.9977687797,9425.4499396045,8954.8996395848,9131.4106303055
2019-11-02,BTC,9131.417153149,9291.1176443276,9047.1765944573,9197.6323446207
2019-11-03,BTC,9230.4788579257,9377.0845217723,9197.8331423071,9290.8966023936
2019-11-04,BTC,9290.8997939328,9362.6331368704,9074.3828794251,9202.41545055
2019-11-05,BTC,9203.82600676,9526.1651953663,9125.8615306776,9369.6280811552
2019-11-06,BTC,9404.3808704159,9466.0709611156,9173.0446858736,9326.5996237841
2019-11-07,BTC,9326.5925312023,9439.2157352965,9254.7321145303,9335.7524023305
2019-11-08,BTC,9331.2157964608,9364.5908136105,9088.1076283266,9226.4858208826
2019-11-09,BTC,9205.6186057378,9247.6143524101,8666.3896136883,8794.3586445233
2019-11-10,BTC,8794.3626098316,8881.9090867746,8719.961753072,8798.0420546256
2019-11-11,BTC,8798.0360673049,9123.3385109165,8742.7376262472,9081.1868784913
2019-11-12,BTC,9081.1777328395,9096.0262777344,8613.8923947128,8711.5343391679
2019-11-13,BTC,8711.5361529991,8856.3815562048,8564.9379334475,8760.8927181435
2019-11-14,BTC,8760.8885463841,8837.9212515235,8703.6354498734,8749.520591019
2019-11-15,BTC,8758.5466419692,8785.0541994457,8562.3745932951,8656.970922354
2019-11-16,BTC,8656.9718583229,8763.903472235,8359.8491915927,8500.6435581622
2019-11-17,BTC,8500.6439356134,8539.1321737562,8423.5432052426,8469.2608988992
2019-11-18,BTC,8469.2610145267,8624.9563052093,8369.2249628799,8537.3396519676
2019-11-19,BTC,8500.6446029465,8500.6464893105,8035.8859070324,8205.8063659942
2019-11-20,BTC,8205.8100433327,8205.8100433327,7988.9226284942,8118.4885358003
2019-11-21,BTC,8119.4844439851,8215.6195886669,8029.0977271002,8074.8431736099
2019-11-22,BTC,8074.8405612179,8118.1139955905,7420.2813215708,7612.7405735024
2019-11-23,BTC,7618.5794132959,7717.8020876528,6804.1430649358,7262.1105349483
2019-11-24,BTC,7262.127934238,7354.8626346009,7094.9757909466,7303.4057585242
2019-11-25,BTC,7303.4142651484,7338.6986773229,6920.6314970308,7041.7329364242
2019-11-26,BTC,6894.6513544812,7368.1473890049,6524.5528585049,7211.8618087461
2019-11-27,BTC,7211.8709827098,7336.3010102776,7012.0577020164,7141.0694486947
2019-11-28,BTC,7141.0755085305,7660.640370473,6851.6229297827,7523.4806726005
2019-11-29,BTC,7523.4728866811,7647.5180888521,7379.3099176482,7390.207469227
2019-11-30,BTC,7390.2106561699,7856.6079055294,7378.4055432631,7729.265938935
2019-12-01,BTC,7748.3354868447,7805.0293223847,7439.0988671462,7542.2356086361
2019-12-02,BTC,7542.2453443015,7564.9400791923,7238.3222325106,7381.9630078152
2019-12-03,BTC,7381.9620050298,7440.61573641,7162.4921248334,7333.4329304881
2019-12-04,BTC,7315.4392033661,7407.4107747383,7238.7305917929,7315.3677645579
2019-12-05,BTC,7315.3692744808,7767.9087248467,7089.1412888854,7213.7337617194
2019-12-06,BTC,7213.7434159704,7488.1377716159,7155.1199462029,7398.7870496069
2019-12-07,BTC,7392.9109372956,7583.3874556567,7304.0704409213,7511.8805831153
2019-12-08,BTC,7511.8846051368,7619.6660178313,7475.0155939926,7532.1235130864
2019-12-09,BTC,7532.1235130405,7573.1560176261,7387.1540158748,7550.2391998746
2019-12-10,BTC,7550.2388152349,7652.7426061678,7285.2277677358,7333.0960431601
2019-12-11,BTC,7333.0958889046,7394.5046757608,7161.5272908812,7239.762575441
2019-12-12,BTC,7240.0782270224,7269.4743912492,7131.6440544468,7198.0666770463
2019-12-13,BTC,7203.9566063196,7282.3361427744,7081.8802205187,7190.2723692612
2019-12-14,BTC,7188.0718951202,7297.5888943435,7183.2017544808,7238.8743229875
2019-12-15,BTC,7238.9930894862,7271.5711842833,7007.4269228552,7087.0249853497
2019-12-16,BTC,7087.0249577639,7198.3238397492,7007.5588139996,7112.7314761241
2019-12-17,BTC,7112.5049767671,7139.5802433663,6828.4794483346,6883.4963937703
2019-12-18,BTC,6884.6615535556,6933.7411793769,6565.0096445899,6584.0288433458
2019-12-19,BTC,6584.0304242163,7424.0640296275,6427.9593864456,7424.0154002314
2019-12-20,BTC,7285.1220444953,7367.1588561057,7043.1622494564,7147.5683237876
2019-12-21,BTC,7147.5690010018,7177.3921510618,7076.1110403604,7139.9333705301
2019-12-22,BTC,7155.2131745547,7328.9308126043,7122.024233486,7286.3350811573
2019-12-23,BTC,7286.3363101526,7356.6405191403,7083.7347260972,7236.9862046092
2019-12-24,BTC,7236.9860862933,7498.7973044554,7127.9362547168,7166.1723785327
2019-12-25,BTC,7166.1730451795,7292.0067358272,7045.1229145654,7235.6266504955
2019-12-26,BTC,7235.6235815876,7277.8041110461,7120.2139500788,7212.8093952216
